consensusID	target	meanRural	meanUrban	stoolPrevelance	maxFraction	pValue	percentIdentity	alignmentLength	targetName	higherInRural	rdpSummary
Consensus143	otu_608_V3V5	1.354260565146225	0.9661346901388435	0.40930232	0.40930232	0.070802599635954	97.2	250	otu_608_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(92);Coprococcus(9)
Consensus499	otu_854_V3V5	0.359250264612198	0.610653432244504	0.47906977	0.47906977	0.0704589482223474	100.0	250	otu_854_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(91);Oscillibacter(54)
Consensus484	otu_1054_V3V5	0.301899677629726	0.5435674930450121	0.3116279	0.3116279	0.0718702771869122	98.4	250	otu_1054_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(92)
Consensus690	otu_705_V3V5	0.39266118236721503	0.1710880514218375	0.0	0.54285717	0.0723030982692263	97.61	251	otu_705_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(7);Streptococcus(7)
Consensus12	otu_1091_V3V5	1.447319420031485	0.811471373616883	0.018604651	0.018604651	0.0748276228322848	98.4	250	otu_1091_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100)
Consensus25	otu_343_V3V5	1.99040980465634	1.44074389491169	0.7209302	0.7209302	0.0745027133123894	98.8	250	otu_343_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100)
Consensus205	otu_213_V3V5	1.02237438259139	0.6025912003125555	0.4604651	0.4604651	0.0758902290851633	98.4	250	otu_213_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Butyricimonas(100)
Consensus150	otu_271_V3V5	0.7855557821287424	0.35042668008442046	0.29767442	0.29767442	0.078370376899541	100.0	246	otu_271_V3V5	true	Root(100);Bacteria(100);Firmicutes(99);Clostridia(99);Clostridiales(99);Ruminococcaceae(92);Ethanoligenens(6)
Consensus729	otu_46_V3V5	0.396392865586146	0.1829753262413215	0.19069767	0.20930232	0.0787500923986925	98.8	250	otu_46_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100)
Consensus727	otu_167_V3V5	0.09706868060537714	0.2933145927512685	0.34418604	0.40298507	0.0792483878450674	99.6	250	otu_167_V3V5	false	Root(100);Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(92)
Consensus617	otu_12_V3V5	0.462017494055344	0.648729642964442	0.95813954	0.95813954	0.0797798703271007	99.6	250	otu_12_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus685	otu_9_V3V5	0.31282719467583997	0.11725850240134905	0.427907	0.9904762	0.0812289303970832	94.02	251	otu_9_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100)
Consensus454	otu_327_V3V5	0.49281239717021896	0.20476602124514248	0.22790697	0.22790697	0.0841431145161695	98.4	250	otu_327_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(77)
Consensus559	otu_1091_V3V5	0.3903311924392575	0.111340990143317	0.018604651	0.018604651	0.0846391251386225	96.33	245	otu_1091_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100)
Consensus843	otu_387_V3V5	0.24273868873968352	0.12317164678519954	0.7767442	0.7767442	0.0851038901488408	99.6	250	otu_387_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100)
Consensus169	otu_1174_V3V5	0.8935340271531296	1.174864146539865	0.1767442	0.1767442	0.0856372412074256	95.6	250	otu_1174_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(93)
Consensus782	otu_620_V3V5	0.3089457473148	0.1186837113942393	0.53953487	0.53953487	0.0872955207806667	96.0	250	otu_620_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(99);Bacteroidales(99);Porphyromonadaceae(89);Parabacteroides(89)
Consensus491	otu_324_V3V5	0.6974110822043136	0.446657659812278	0.75348836	0.75348836	0.0891514390240629	97.6	250	otu_324_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(92);Blautia(92)
Consensus480	otu_1174_V3V5	0.44068669260431403	0.6763168038411225	0.1767442	0.1767442	0.0896168411036674	98.0	250	otu_1174_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(93)
Consensus199	otu_346_V3V5	0.7408105687599655	0.353442503518004	0.41395348	0.41395348	0.0917534586088757	100.0	250	otu_346_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(89);Roseburia(73)
Consensus566	otu_167_V3V5	0.20927310842254448	0.4576697598166465	0.34418604	0.40298507	0.0920357793126748	94.29	245	otu_167_V3V5	false	Root(100);Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(92)
Consensus84	otu_582_V3V5	1.532678653291295	1.21666228081144	0.41395348	0.41395348	0.0920938580642077	100.0	250	otu_582_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Sporacetigenium(96)
Consensus20	otu_374_V3V5	0.634087448141134	1.1850954446053699	0.013953488	0.16666667	0.0940593988642627	96.0	250	otu_374_V3V5	false	Root(100);Bacteria(100);Fusobacteria(100);Fusobacteria(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100)
Consensus468	otu_46_V3V5	0.547260974572208	0.23444318805006598	0.19069767	0.20930232	0.0946004981459014	98.8	250	otu_46_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100)
Consensus410	otu_417_V3V5	0.2774901808527565	0.5541546837911935	0.53488374	0.53488374	0.0961952100254854	96.0	250	otu_417_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Erysipelotrichi(96);Erysipelotrichales(96);Erysipelotrichaceae(96);Coprobacillus(52)
Consensus627	otu_1082_V3V5	0.4139732232756535	0.1968732944196835	0.29302326	0.29302326	0.0968883020973805	96.8	250	otu_1082_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus333	otu_542_V3V5	0.5098776068396965	0.1737877385049755	0.1767442	0.1767442	0.0989710506576725	97.21	251	otu_542_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100)
Consensus282	otu_928_V3V5	1.07822238567208	0.781377562637936	0.3906977	0.3906977	0.100115631604796	96.8	250	otu_928_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(94)
Consensus376	otu_394_V3V5	0.822484938640371	0.5076311302120255	0.7906977	0.7906977	0.100019701257051	96.0	250	otu_394_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Papillibacter(39)
Consensus847	otu_1151_V3V5	0.2446626495130365	0.134393759366716	0.2744186	0.2744186	0.100654008003291	99.6	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus457	otu_112_V3V5	0.5967570257843705	0.3446087999704695	0.074418604	0.10465116	0.101316728561083	92.0	250	otu_112_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae(100);Clostridiaceae 1(100);Clostridium(99)
Consensus137	otu_398_V3V5	1.447227778625495	1.1622870138305559	0.68372095	0.68372095	0.102314091996426	100.0	250	otu_398_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(53)
Consensus107	otu_218_V3V5	1.159530806254325	0.774806802260793	0.9302326	0.9302326	0.103989272628431	96.8	250	otu_218_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus571	otu_294_V3V5	0.25595985524417153	0.4738581524989735	0.81860465	0.81860465	0.10441734896613	99.2	250	otu_294_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus759	otu_3_V3V5	0.3353618068248255	0.164926663454842	0.427907	1.0	0.105362059057856	96.4	250	otu_3_V3V5	true	Root(100);Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Haemophilus(79)
Consensus307	otu_343_V3V5	0.9587912513016085	0.6462624341830869	0.7209302	0.7209302	0.107124729077925	96.8	250	otu_343_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100)
Consensus92	otu_684_V3V5	1.0607895018631348	0.6057407935790531	0.28372094	0.28372094	0.108117959559283	100.0	250	otu_684_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(99);Barnesiella(98)
Consensus299	otu_1047_V3V5	1.0305165125407378	0.788364078459476	0.37209302	0.37209302	0.110541805421023	98.41	251	otu_1047_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus500	otu_114_V3V5	0.5716606892592505	0.323644297840358	0.66511625	0.66511625	0.111127170627255	96.81	251	otu_114_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(99);Ruminococcus(92)
Consensus648	otu_21_V3V5	0.48575742391253196	0.311098484389863	0.12093023	1.0	0.111140581010345	99.6	250	otu_21_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Carnobacteriaceae(96);Granulicatella(96)
Consensus303	otu_849_V3V5	0.588221338545333	0.891469017668994	0.3906977	0.3906977	0.11168911517526	99.2	250	otu_849_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(99);Bacteroidales(99);Bacteroidaceae(84);Bacteroides(84)
Consensus160	otu_1174_V3V5	0.4594926366575325	0.8363746912671185	0.1767442	0.1767442	0.11250028349078	96.4	250	otu_1174_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(93)
Consensus363	otu_903_V3V5	0.8654391707218535	0.6023602360696595	0.4	0.4	0.113482890912252	94.82	251	otu_903_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Coprococcus(89)
Consensus51	otu_1033_V3V5	1.918062222549805	1.601039111272955	0.26046512	0.26046512	0.113796682572219	99.2	250	otu_1033_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Coprococcus(88)
Consensus148	otu_1151_V3V5	1.56882088763586	1.330079921848065	0.2744186	0.2744186	0.117830940222241	96.0	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus248	otu_239_V3V5	0.796356312358528	1.072887960716045	0.80465114	0.80465114	0.118349050635018	97.2	250	otu_239_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(91);Coprococcus(6)
Consensus287	otu_332_V3V5	0.55534585668754	0.233180939422039	0.41860464	0.41860464	0.118922858967157	100.0	250	otu_332_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(96);Anaerotruncus(41)
Consensus386	otu_1151_V3V5	0.9527665547903874	0.75882751755814	0.2744186	0.2744186	0.118075711502077	98.8	249	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus58	otu_1151_V3V5	2.076576936676945	1.8072521585895451	0.2744186	0.2744186	0.118718007618265	97.99	249	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus347	otu_582_V3V5	0.767259860920823	0.54956488899617	0.41395348	0.41395348	0.119885232833553	97.6	250	otu_582_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Sporacetigenium(96)
Consensus844	otu_1151_V3V5	0.23851664483037652	0.124620137102053	0.2744186	0.2744186	0.119828920233975	99.6	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus686	otu_18_V3V5	0.5077460772102285	0.3449994972807665	0.09767442	0.98571426	0.120684102478336	100.0	250	otu_18_V3V5	true	Root(100);Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinobacteridae(100);Actinomycetales(100);Actinomycineae(100);Actinomycetaceae(100);Actinomyces(100)
Consensus531	otu_374_V3V5	0.1477335354334215	0.3882829998742585	0.013953488	0.16666667	0.121369984409464	89.6	250	otu_374_V3V5	false	Root(100);Bacteria(100);Fusobacteria(100);Fusobacteria(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100)
Consensus537	otu_33_V3V5	0.5343925688798385	0.28439729798437297	0.59069765	0.59069765	0.122522478038851	97.89	237	otu_33_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus127	otu_736_V3V5	1.12288545949465	0.715494375597024	0.3488372	0.3488372	0.123791844166598	97.2	250	otu_736_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus349	otu_343_V3V5	0.8694980537527945	0.5776034110995241	0.7209302	0.7209302	0.124405343757775	95.2	250	otu_343_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100)
Consensus569	otu_7_V3V5	0.3572314322872595	0.17499986609366597	0.46976745	1.0	0.127612598284511	96.4	250	otu_7_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Veillonella(100)
Consensus59	otu_149_V3V5	0.557580200651524	0.152088191923869	0.18604651	0.18604651	0.127323655438716	92.8	250	otu_149_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Paraprevotella(100)
Consensus707	otu_12_V3V5	0.362648114208887	0.5110727739411025	0.95813954	0.95813954	0.127011494289505	97.6	250	otu_12_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus808	otu_46_V3V5	0.27794888955862396	0.12015139718701051	0.19069767	0.20930232	0.130246580308179	97.6	250	otu_46_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100)
Consensus372	otu_1151_V3V5	1.014669625014097	0.84301601877096	0.2744186	0.2744186	0.132586427875782	94.0	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus427	otu_339_V3V5	0.6056070577716285	0.31590701089679296	0.2883721	0.2883721	0.132232665519698	96.4	250	otu_339_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100)
Consensus527	otu_1058_V3V5	0.3968123805151845	0.593060273462773	0.3534884	0.3534884	0.131793434901302	96.4	250	otu_1058_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(99)
Consensus255	otu_630_V3V5	0.632103628142113	0.311254204339905	0.027906977	0.027906977	0.134174748405063	98.8	250	otu_630_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Megamonas(100)
Consensus436	otu_694_V3V5	0.6100177081033695	0.3637865948659305	0.39534885	0.39534885	0.138004738907056	99.6	250	otu_694_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Papillibacter(74)
Consensus580	otu_650_V3V5	0.6046955262767475	0.426066671577477	0.55813956	0.55813956	0.137568248362998	98.8	250	otu_650_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Roseburia(58)
Consensus568	otu_64_V3V5	0.3498091991570365	0.5365582750369176	0.8	0.8	0.139828508762357	96.0	250	otu_64_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100)
Consensus88	otu_307_V3V5	0.473214504362798	0.1400403318374815	0.0883721	0.0883721	0.139732963608048	100.0	250	otu_307_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100)
Consensus119	otu_1151_V3V5	1.4866125687249498	1.23246082065421	0.2744186	0.2744186	0.142791226233057	99.2	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus265	otu_582_V3V5	1.11433799357581	0.9004621804531541	0.41395348	0.41395348	0.142956497494255	94.8	250	otu_582_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Sporacetigenium(96)
Consensus487	otu_844_V3V5	0.143164686986853	0.3771991240180695	0.2139535	0.2139535	0.142290613536531	92.8	250	otu_844_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Erysipelotrichi(57);Erysipelotrichales(57);Erysipelotrichaceae(57);Holdemania(57)
Consensus492	otu_916_V3V5	0.37311383780317897	0.6062200282773705	0.47906977	0.47906977	0.141381057456403	100.0	250	otu_916_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100)
Consensus503	otu_366_V3V5	0.4423138773531025	0.2322698610892375	0.34418604	0.34418604	0.142569166406712	95.6	250	otu_366_V3V5	true	Root(100);Bacteria(100);Firmicutes(97);Clostridia(96);Clostridiales(96);Ruminococcaceae(69);Acetivibrio(56)
Consensus608	otu_977_V3V5	0.46588481471119303	0.2388940056112685	0.38139534	0.38139534	0.144592820422229	95.2	250	otu_977_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(95)
Consensus306	otu_83_V3V5	0.8347538181316715	0.5139368031410055	0.13488372	0.21428572	0.14613772368243	98.31	237	otu_83_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus541	otu_1145_V3V5	0.5347286863980225	0.312714564953391	0.25581396	0.25581396	0.145732091358817	97.2	250	otu_1145_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(94);Oscillibacter(74)
Consensus221	otu_366_V3V5	0.6789522457242145	0.37032028684387197	0.34418604	0.34418604	0.147823352033751	97.2	250	otu_366_V3V5	true	Root(100);Bacteria(100);Firmicutes(97);Clostridia(96);Clostridiales(96);Ruminococcaceae(69);Acetivibrio(56)
Consensus638	otu_77_V3V5	0.140593598696896	0.3441292476380815	0.55813956	0.8469388	0.147985364443332	98.8	250	otu_77_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Dialister(100)
Consensus524	otu_1151_V3V5	0.4194136598428715	0.6130143157327265	0.2744186	0.2744186	0.149988357326897	97.49	239	otu_1151_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus687	otu_768_V3V5	0.531636735398423	0.40081193713155705	0.53488374	0.53488374	0.151139638916117	98.8	250	otu_768_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus746	otu_338_V3V5	0.1769369517608822	0.32079412815396646	0.0	0.10989011	0.150622671097467	88.45	251	otu_338_V3V5	false	Root(100);Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteridae(100);Coriobacteriales(100);Coriobacterineae(100);Coriobacteriaceae(100);Asaccharobacter(28)
Consensus701	otu_1148_V3V5	0.27611204589779	0.11237985620898286	0.0	0.2	0.153522125599498	98.0	250	otu_1148_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100)
Consensus275	otu_65_V3V5	0.705700224074407	0.9542566110499955	0.97209305	0.97209305	0.156436933083579	94.4	250	otu_65_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(97)
Consensus649	otu_150_V3V5	0.282286506427685	0.468076090957187	0.8651163	0.8651163	0.156958219846836	97.54	244	otu_150_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus554	otu_556_V3V5	0.5446717055667141	0.37041853135512	0.60930234	0.60930234	0.158080475346284	98.0	250	otu_556_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(100);Blautia(100)
Consensus810	otu_1151_V3V5	0.275002963969201	0.1778199825041485	0.2744186	0.2744186	0.15831091914506	99.6	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus661	otu_154_V3V5	0.19459451715167186	0.3559363663788655	0.33023256	0.33023256	0.159637876983181	100.0	250	otu_154_V3V5	false	Root(100);Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinobacteridae(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100)
Consensus320	otu_12_V3V5	0.8743692364214165	1.058136847427225	0.95813954	0.95813954	0.162706494415305	99.2	250	otu_12_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus125	otu_359_V3V5	1.4814243721157	1.23106357022579	0.74418604	0.74418604	0.163473758339028	98.0	250	otu_359_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(86);Coprococcus(73)
Consensus489	otu_343_V3V5	0.1785144392289365	0.384084290491854	0.7209302	0.7209302	0.164256301246175	94.8	250	otu_343_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100)
Consensus473	otu_249_V3V5	0.16550542344312902	0.319438983827313	0.82790697	0.82790697	0.165976329576768	97.2	250	otu_249_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(99);Blautia(99)
Consensus455	otu_791_V3V5	0.445474555520122	0.666091063770474	0.44186047	0.44186047	0.168142710618301	96.8	250	otu_791_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100)
Consensus449	otu_359_V3V5	0.797249595334661	0.6102121002287035	0.74418604	0.74418604	0.170013742044521	96.4	250	otu_359_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(86);Coprococcus(73)
Consensus469	otu_1151_V3V5	0.7891403582590646	0.610516381522066	0.2744186	0.2744186	0.169948025629618	96.8	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus692	otu_553_V3V5	0.166887990412875	0.328261197568627	0.4976744	0.4976744	0.169214268837711	96.8	250	otu_553_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(94);Sporobacter(8)
Consensus460	otu_216_V3V5	0.44752643536161096	0.646691374368169	0.81395346	0.81395346	0.170986227881164	99.2	250	otu_216_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(56);Coprococcus(41)
Consensus174	otu_492_V3V5	0.5792378342827644	0.9008618511455625	0.5116279	0.5116279	0.172177470803101	100.0	250	otu_492_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(85);Roseburia(38)
Consensus378	otu_547_V3V5	0.44035227255981246	0.195115613845458	0.2511628	0.2511628	0.177351196322284	100.0	250	otu_547_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XII(49);Acidaminobacter(34)
Consensus82	otu_888_V3V5	1.4544373950199452	1.092339539833095	0.41860464	0.41860464	0.181503604223185	97.2	250	otu_888_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus28	otu_223_V3V5	1.848687139349325	1.45456005353064	0.7023256	0.7023256	0.182414831157255	99.6	250	otu_223_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(75)
Consensus271	otu_262_V3V5	0.8175784091079085	1.016732776935421	0.6372093	0.6372093	0.183608843780818	94.8	250	otu_262_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(92)
Consensus755	otu_650_V3V5	0.38488428141547903	0.2637450788790675	0.55813956	0.55813956	0.184033598381646	97.2	250	otu_650_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Roseburia(58)
