taxa	taxonomy	081A	082A	083A	084A	085A	086A	091A	093A	094A	098A	099A	100A	101A	107A	108A	109A	10A	116A	118A	119A	11A	120A	13A	15A	18A	1A	20A	21A	24A	25A	28A	29A	31A	34A	35A	37A	39A	3A	6A	7A
Bartonella_henselae	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella|s__Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Bartonella_quintana	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella|s__Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0
Bartonella_tribocorum	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella|s__Bartonella_tribocorum	0	13	0	1	3	18	17	13	0	1	1	3	26	3	0	0	0	0	1	0	0	0	3	0	1	0	0	9	1	5	0	0	5	1	0	2	0	0	0	0
Bartonella_vinsonii	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella|s__Bartonella_vinsonii	1	1	0	0	1	1	5	0	0	9	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	4	0	0	0	2	2	0	1	1	0	3	8
Beijerinckia_indica	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Beijerinckia|s__Beijerinckia_indica	0	0	0	2	2	1	0	1	0	0	2	1	0	1	31	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Methylocella_silvestris	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Methylocella|s__Methylocella_silvestris	0	0	2	0	0	0	0	0	1	1	4	1	2	0	0	6	1	2	0	3	1	0	0	1	2	1	0	1	3	0	0	1	0	1	0	2	0	2	1	5
Bradyrhizobium_diazoefficiens	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_diazoefficiens	7	14	5	3	3	0	13	4	3	9	9	5	4	5	1	5	4	1	3	6	3	8	0	6	5	0	7	9	27	7	3	4	0	10	1	1	1	9	2	7
Bradyrhizobium_japonicum	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_japonicum	2	5	0	1	1	0	4	0	1	0	0	0	0	0	0	4	1	0	0	0	1	2	2	0	5	0	11	2	1	0	1	0	3	0	0	1	9	0	1	0
Bradyrhizobium_oligotrophicum	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_oligotrophicum	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	3	0	0	0	1	1	5	1	2	2	1	0	7	0	0	2	2	0	0	6	19	4	1	0
Bradyrhizobium_sp._BTAi1	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp._BTAi1	7	5	0	6	1	0	0	0	0	3	0	0	1	3	9	1	3	0	0	6	7	1	3	2	21	5	2	9	3	0	6	3	3	2	3	6	3	4	6	0
Bradyrhizobium_sp._ORS_278	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp._ORS_278	4	1	0	1	1	0	0	0	0	5	0	2	0	0	0	1	1	0	0	0	33	0	3	0	1	15	1	1	0	3	7	0	0	12	1	5	0	1	1	1
Bradyrhizobium_sp._S23321	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp._S23321	4	1	0	0	0	0	0	0	0	3	0	8	0	0	3	0	1	0	0	0	0	1	0	8	0	2	1	3	3	0	3	0	2	0	1	5	0	2	1	0
Nitrobacter_hamburgensis	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Nitrobacter|s__Nitrobacter_hamburgensis	0	0	1	6	0	0	7	0	0	0	0	5	2	5	0	1	0	0	1	33	2	6	6	0	2	0	2	5	1	2	1	1	0	3	1	0	2	5	2	0
Nitrobacter_winogradskyi	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Nitrobacter|s__Nitrobacter_winogradskyi	1	0	0	0	0	3	0	0	0	3	0	5	3	0	1	0	2	0	0	5	0	1	2	1	0	3	0	2	4	0	1	1	0	0	0	0	8	4	0	0
Oligotropha_carboxidovorans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Oligotropha|s__Oligotropha_carboxidovorans	6	2	1	1	122	0	0	0	2	2	0	67	4	1	0	0	5	0	0	3	31	0	3	6	13	2	22	3	13	0	60	48	102	7	31	25	6	0	0	5
Rhodopseudomonas_palustris	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Rhodopseudomonas|s__Rhodopseudomonas_palustris	30	5	0	29	6	7	18	1	4	22	5	42	19	11	48	19	10	1	6	10	6	19	0	47	22	17	2	47	54	12	17	13	5	23	7	14	7	15	6	4
Brucella_abortus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae|g__Brucella|s__Brucella_abortus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Brucella_melitensis	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae|g__Brucella|s__Brucella_melitensis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae|g__Brucella|s__Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Ochrobactrum_anthropi	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae|g__Ochrobactrum|s__Ochrobactrum_anthropi	17	0	0	5	0	0	3	0	47	0	0	3	0	3	0	8	0	0	0	4	4	2	19	7	15	1	10	12	3	3	0	0	0	0	1	1	4	8	14	1
Hyphomicrobium_denitrificans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium|s__Hyphomicrobium_denitrificans	2	7	0	9	4	1	7	9	1	15	0	20	2	9	8	23	8	0	0	0	11	10	10	10	11	3	2	3	11	5	6	8	7	7	0	2	11	5	2	8
Hyphomicrobium_nitrativorans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium|s__Hyphomicrobium_nitrativorans	2	3	0	3	3	0	2	0	1	2	0	0	3	0	0	0	0	2	0	0	0	5	0	3	0	8	0	9	2	0	4	0	0	2	2	1	3	1	0	5
Hyphomicrobium_sp._MC1	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium|s__Hyphomicrobium_sp._MC1	3	0	0	1	0	0	7	2	0	1	0	15	4	0	5	8	2	0	0	7	3	1	1	2	0	5	0	0	5	0	1	0	0	1	3	3	5	0	0	0
Pelagibacterium_halotolerans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Pelagibacterium|s__Pelagibacterium_halotolerans	0	2	0	0	0	0	1	0	1	1	0	0	0	0	1	5	2	0	0	1	0	8	0	4	0	0	0	3	0	0	0	0	0	8	1	4	0	2	0	0
Rhodomicrobium_vannielii	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Rhodomicrobium|s__Rhodomicrobium_vannielii	4	35	0	0	0	0	2	1	0	7	0	0	4	0	2	23	6	0	0	14	6	12	0	5	0	3	0	19	1	0	4	1	14	5	0	7	1	6	4	0
Methylobacterium_extorquens	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_extorquens	9	2	0	1	5	0	9	1	0	4	0	30	11	1	14	6	11	7	11	5	3	4	0	6	23	3	4	3	12	1	4	24	5	4	1	8	0	1	5	3
Methylobacterium_nodulans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_nodulans	11	0	1	1	0	1	4	0	0	6	0	17	3	0	37	1	3	0	0	5	3	2	0	5	5	2	0	5	2	0	1	1	1	0	2	2	7	0	3	0
Methylobacterium_populi	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_populi	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	5	0	0	0	0	6	2	4	5	0	3	0	3	5	2	2	3	4	1	2	1	1	5	2
Methylobacterium_radiotolerans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_radiotolerans	5	0	1	0	0	1	0	0	0	1	0	2	0	1	0	2	0	0	0	0	0	4	3	1	0	0	1	4	6	1	1	3	0	3	0	3	0	2	0	0
Methylobacterium_sp._4-46	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_sp._4-46	2	12	12	16	2	0	1	7	4	14	0	18	4	10	0	4	12	1	0	18	9	17	19	8	19	1	0	3	15	0	1	2	9	2	3	3	8	11	1	2
Methylocystis_sp._SC2	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylocystaceae|g__Methylocystis|s__Methylocystis_sp._SC2	1	0	0	0	0	0	1	0	1	1	0	2	0	0	0	8	1	0	0	0	1	1	0	2	8	5	0	1	2	0	4	0	4	2	10	0	6	0	0	2
Chelativorans_sp._BNC1	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Chelativorans|s__Chelativorans_sp._BNC1	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	4	0	1	0	0	0	0	5	0	1	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0
Mesorhizobium_australicum	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_australicum	4	0	0	4	0	0	5	0	0	2	0	5	5	4	1	9	8	0	0	25	1	3	0	12	3	2	1	5	26	0	1	0	1	5	1	1	0	5	1	2
Mesorhizobium_ciceri	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_ciceri	0	0	0	0	0	0	4	0	0	5	1	0	0	0	0	2	0	0	1	5	0	0	0	0	9	2	0	3	6	1	2	1	5	3	0	0	0	0	2	0
Mesorhizobium_loti	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_loti	0	0	1	0	0	0	0	1	0	2	0	1	1	1	0	0	0	1	1	3	0	3	1	1	2	2	2	0	3	0	1	0	0	0	1	1	0	0	2	0
Mesorhizobium_opportunistum	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_opportunistum	6	2	1	3	2	2	4	0	2	2	1	2	0	2	3	3	10	1	0	4	0	5	3	8	2	5	1	3	9	5	3	0	2	2	1	5	0	2	5	1
Agrobacterium_fabrum	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_fabrum	1	0	0	12	2	0	1	6	0	2	0	1	0	12	0	5	6	4	2	9	6	6	1	10	3	9	0	1	2	0	1	1	0	2	4	1	0	6	0	0
Agrobacterium_sp._H13-3	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_sp._H13-3	3	4	0	18	1	2	2	0	1	40	2	24	6	27	20	60	30	1	8	3	9	11	61	23	33	9	12	0	19	0	1	4	8	34	2	1	49	5	1	25
Agrobacterium_tumefaciens	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_tumefaciens	15	6	6	5	1	1	9	0	5	11	15	1	12	4	4	11	1	1	2	1	3	5	2	10	0	10	7	2	7	13	4	1	12	5	6	9	11	0	3	13
Agrobacterium_vitis	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_vitis	3	0	0	1	6	2	3	17	4	6	8	2	2	4	2	7	6	0	0	2	5	17	1	0	3	2	2	4	20	2	1	8	2	1	1	1	1	5	4	12
Candidatus_Liberibacter_americanus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Candidatus_Liberibacter|s__Candidatus_Liberibacter_americanus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Liberibacter_asiaticus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Candidatus_Liberibacter|s__Candidatus_Liberibacter_asiaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
Candidatus_Liberibacter_solanacearum	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Candidatus_Liberibacter|s__Candidatus_Liberibacter_solanacearum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Liberibacter_crescens	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Candidatus_Liberibacter|s__Liberibacter_crescens	0	2	3	0	0	0	0	0	0	3	0	3	2	1	1	0	1	0	2	1	0	0	0	0	0	6	8	2	0	0	0	0	1	0	2	0	0	4	2	0
Rhizobium_etli	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_etli	8	1	4	9	3	3	11	0	0	15	1	36	3	7	9	7	6	3	0	59	5	11	2	3	25	6	1	9	10	1	1	1	11	13	2	5	8	10	5	19
Rhizobium_leguminosarum	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_leguminosarum	8	3	2	7	1	3	18	0	0	19	2	29	5	13	12	8	6	1	3	12	10	4	3	6	11	13	2	8	15	1	3	7	1	1	3	8	5	13	5	8
Rhizobium_sp._IRBG74	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp._IRBG74	17	3	2	9	4	3	6	8	1	7	0	9	6	1	0	9	6	2	43	5	2	12	2	4	7	3	5	2	23	2	2	8	2	3	12	10	1	8	5	13
Rhizobium_tropici	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_tropici	6	2	2	0	1	0	0	3	1	2	1	2	1	1	0	3	5	0	3	1	0	1	3	6	3	1	5	2	0	7	0	1	2	8	2	2	4	2	1	0
Sinorhizobium_fredii	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Sinorhizobium|s__Sinorhizobium_fredii	11	1	16	14	1	3	4	2	3	16	5	50	15	8	12	11	2	2	1	3	5	7	2	25	13	16	4	10	23	5	6	6	0	3	3	7	0	3	4	2
Sinorhizobium_medicae	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Sinorhizobium|s__Sinorhizobium_medicae	19	3	0	5	11	1	10	16	46	1	0	5	1	10	2	8	11	0	1	11	1	7	11	9	32	10	11	12	7	6	0	5	0	9	1	4	12	3	4	7
Sinorhizobium_meliloti	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Sinorhizobium|s__Sinorhizobium_meliloti	14	1	1	4	0	0	4	9	4	10	1	14	6	0	7	1	3	3	0	1	3	6	0	3	3	4	2	2	11	0	5	2	2	2	2	1	0	4	1	2
Parvibaculum_lavamentivorans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhodobiaceae|g__Parvibaculum|s__Parvibaculum_lavamentivorans	2	7	4	8	1	0	4	21	17	13	0	13	4	4	0	14	7	1	0	23	4	30	9	8	10	10	0	12	17	0	6	1	5	0	4	3	4	4	1	1
Azorhizobium_caulinodans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Azorhizobium|s__Azorhizobium_caulinodans	5	2	0	1	0	3	2	1	1	4	3	2	3	0	11	2	8	2	1	1	2	5	13	3	7	6	2	4	11	3	4	1	4	5	3	5	13	5	3	2
Starkeya_novella	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Starkeya|s__Starkeya_novella	0	1	1	2	1	1	7	0	0	5	2	6	1	12	7	2	4	3	2	23	4	3	0	1	2	4	1	2	4	2	5	0	1	3	4	3	0	6	2	0
Xanthobacter_autotrophicus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Xanthobacter|s__Xanthobacter_autotrophicus	0	9	1	9	5	1	0	2	0	5	1	9	10	3	11	4	4	0	15	0	2	1	1	0	6	1	0	5	9	3	5	10	3	3	1	2	1	0	0	2
Candidatus_Hodgkinia_cicadicola	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|g__Candidatus_Hodgkinia|s__Candidatus_Hodgkinia_cicadicola	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hirschia_baltica	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae|g__Hirschia|s__Hirschia_baltica	6	18	2	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	14	0	14	0	31	0	0	0	6	3	0	0	14	4	0	1	0	0	1	10	0
Hyphomonas_neptunium	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae|g__Hyphomonas|s__Hyphomonas_neptunium	10	19	0	7	9	1	8	6	2	9	1	12	0	2	10	6	1	2	0	42	7	19	0	9	6	4	5	9	3	0	4	8	10	6	6	2	1	12	3	5
Maricaulis_maris	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae|g__Maricaulis|s__Maricaulis_maris	3	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	11	0	0	2	0	1	1	6	1	1	0	1	0	0	3	0	0	7	1	1	3	0	5	6
Dinoroseobacter_shibae	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Dinoroseobacter|s__Dinoroseobacter_shibae	0	0	0	4	0	0	2	0	1	2	0	1	0	4	0	7	4	1	1	14	0	8	0	3	6	0	1	3	1	3	1	3	1	3	2	1	1	3	0	1
Jannaschia_sp._CCS1	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jannaschia|s__Jannaschia_sp._CCS1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	2	6	0	0	0	0	0	0	1	0	8	0	0	0	4	0	0	0	1	0	1	0	0	1	0	1
Ketogulonicigenium_vulgare	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ketogulonicigenium|s__Ketogulonicigenium_vulgare	2	3	0	0	1	0	0	0	1	3	0	0	0	0	2	1	1	1	1	2	0	7	0	2	1	3	0	6	17	1	0	2	0	1	2	4	2	1	1	4
Leisingera_methylohalidivorans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera|s__Leisingera_methylohalidivorans	3	9	4	6	0	0	4	9	0	18	0	20	2	13	1	7	8	1	0	37	3	19	4	8	16	1	2	10	14	2	2	1	7	3	1	2	2	9	3	1
Octadecabacter_antarcticus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Octadecabacter|s__Octadecabacter_antarcticus	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	3	0	0	1	0	3	0	0	0	0	2	0	0	0	0
Octadecabacter_arcticus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Octadecabacter|s__Octadecabacter_arcticus	0	0	0	0	0	3	1	0	0	2	0	0	0	1	0	1	8	0	0	0	3	2	0	0	2	1	0	0	5	0	0	3	0	1	0	4	0	0	1	0
Paracoccus_aminophilus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_aminophilus	9	0	0	2	0	1	0	1	0	7	0	9	13	0	6	1	2	1	2	1	0	3	0	11	2	11	1	7	5	0	0	4	1	5	4	4	0	6	1	1
Paracoccus_denitrificans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_denitrificans	6	9	4	5	0	0	9	7	0	17	1	9	0	6	1	8	15	3	0	33	7	11	7	13	17	12	1	12	13	1	2	1	6	7	4	3	2	12	4	0
Phaeobacter_gallaeciensis	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Phaeobacter|s__Phaeobacter_gallaeciensis	1	1	0	0	0	0	0	0	0	2	0	4	4	3	2	6	0	0	0	7	0	2	0	3	0	1	4	0	0	0	2	0	1	0	0	0	0	1	0	0
Phaeobacter_inhibens	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Phaeobacter|s__Phaeobacter_inhibens	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Pseudovibrio_sp._FO-BEG1	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pseudovibrio|s__Pseudovibrio_sp._FO-BEG1	62	0	1	8	0	2	4	9	40	3	1	5	1	5	1	14	7	3	0	36	0	5	13	6	21	17	18	16	11	7	11	1	1	9	1	11	13	0	6	7
Rhodobacter_capsulatus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacter|s__Rhodobacter_capsulatus	1	0	0	1	2	0	6	0	0	3	0	2	2	2	5	6	1	0	0	3	0	2	0	2	3	4	2	9	7	2	4	0	6	1	4	6	1	2	1	11
Rhodobacter_sphaeroides	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacter|s__Rhodobacter_sphaeroides	29	6	3	13	1	0	11	5	0	32	0	43	18	13	29	24	17	3	3	14	3	29	10	11	25	14	12	24	43	3	10	11	14	4	4	5	14	15	11	10
Roseobacter_denitrificans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Roseobacter|s__Roseobacter_denitrificans	8	0	0	0	0	0	0	0	0	0	3	0	6	3	1	0	0	0	0	0	5	0	3	4	0	2	0	0	0	0	1	0	0	0	0	5	0	0	0	0
Roseobacter_litoralis	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Roseobacter|s__Roseobacter_litoralis	1	6	0	0	3	0	0	0	0	4	1	2	0	0	4	0	1	1	9	0	6	2	0	3	3	1	2	0	3	0	0	3	0	0	1	1	0	6	1	0
Ruegeria_pomeroyi	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ruegeria|s__Ruegeria_pomeroyi	0	0	2	0	5	3	2	0	0	1	0	4	1	2	2	5	3	1	5	1	2	1	0	3	3	0	1	2	9	2	3	1	4	12	4	1	1	2	5	9
Ruegeria_sp._TM1040	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ruegeria|s__Ruegeria_sp._TM1040	0	1	4	1	0	0	7	0	1	7	0	4	0	8	13	1	3	1	2	23	2	1	0	3	1	2	0	0	3	1	1	1	2	5	7	0	3	3	0	2
Acetobacter_pasteurianus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_pasteurianus	3	1	12	9	4	1	7	2	0	1	0	2	11	3	2	0	2	0	0	2	0	15	0	29	10	4	0	12	2	11	15	9	4	9	1	4	3	4	0	1
Acidiphilium_cryptum	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acidiphilium|s__Acidiphilium_cryptum	0	0	1	0	0	0	0	0	0	2	0	0	0	0	6	1	0	0	0	0	1	1	0	0	0	6	1	2	0	0	0	2	1	0	1	0	3	0	0	0
Acidiphilium_multivorum	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acidiphilium|s__Acidiphilium_multivorum	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
